step,data_loss,penalty,objective,optimality,b,w_area,w_age
1.190000000000000000e+02,3.231289722555085245e+04,0.000000000000000000e+00,3.231289722555085245e+04,2.471680128139157944e+02,3.319094056388198624e+03,4.761900376781123545e-01,-1.070744138943366064e+00
1.200000000000000000e+02,3.231056426565420406e+04,0.000000000000000000e+00,3.231056426565420406e+04,2.471233491692651967e+02,3.319093100020958445e+03,4.772245714433706043e-01,-1.079968567445156458e+00
1.210000000000000000e+02,3.230823214160781936e+04,0.000000000000000000e+00,3.230823214160781936e+04,2.470786935809921090e+02,3.319092143687837506e+03,4.782589201603321127e-01,-1.089191329078358139e+00
1.220000000000000000e+02,3.230590085311017901e+04,0.000000000000000000e+00,3.230590085311017901e+04,2.470340460476472231e+02,3.319091187388829894e+03,4.792930838623833401e-01,-1.098412424143638821e+00
1.230000000000000000e+02,3.230357039985989468e+04,0.000000000000000000e+00,3.230357039985989468e+04,2.469894065677846413e+02,3.319090231123929698e+03,4.803270625829033635e-01,-1.107631852941612260e+00
1.240000000000000000e+02,3.230124078155567622e+04,0.000000000000000000e+00,3.230124078155567622e+04,2.469447751399518438e+02,3.319089274893130550e+03,4.813608563552627118e-01,-1.116849615772838478e+00
1.250000000000000000e+02,3.229891199789634629e+04,0.000000000000000000e+00,3.229891199789634629e+04,2.469001517627018245e+02,3.319088318696426541e+03,4.823944652128260291e-01,-1.126065712937822871e+00
1.260000000000000000e+02,3.229658404858082213e+04,0.000000000000000000e+00,3.229658404858082213e+04,2.468555364345787950e+02,3.319087362533811302e+03,4.834278891889500773e-01,-1.135280144737017327e+00
1.270000000000000000e+02,3.229425693330813738e+04,0.000000000000000000e+00,3.229425693330813738e+04,2.468109291541377104e+02,3.319086406405278922e+03,4.844611283169866778e-01,-1.144492911470818886e+00
1.280000000000000000e+02,3.229193065177746030e+04,0.000000000000000000e+00,3.229193065177746030e+04,2.467663299199272728e+02,3.319085450310823489e+03,4.854941826302796026e-01,-1.153704013439570852e+00
1.290000000000000000e+02,3.228960520368802099e+04,0.000000000000000000e+00,3.228960520368802099e+04,2.467217387304960425e+02,3.319084494250438638e+03,4.865270521621661848e-01,-1.162913450943562577e+00
1.300000000000000000e+02,3.228728058873918781e+04,0.000000000000000000e+00,3.228728058873918781e+04,2.466771555843943133e+02,3.319083538224118456e+03,4.875597369459782060e-01,-1.172121224283029006e+00
1.310000000000000000e+02,3.228495680663044186e+04,0.000000000000000000e+00,3.228495680663044186e+04,2.466325804801742834e+02,3.319082582231857032e+03,4.885922370150403982e-01,-1.181327333758150910e+00
1.320000000000000000e+02,3.228263385706135523e+04,0.000000000000000000e+00,3.228263385706135523e+04,2.465880134163813011e+02,3.319081626273647998e+03,4.896245524026709428e-01,-1.190531779669055323e+00
1.330000000000000000e+02,3.228031173973160912e+04,0.000000000000000000e+00,3.228031173973160912e+04,2.465434543915701511e+02,3.319080670349485445e+03,4.906566831421830810e-01,-1.199734562315814879e+00
1.340000000000000000e+02,3.227799045434100844e+04,0.000000000000000000e+00,3.227799045434100844e+04,2.464989034042874891e+02,3.319079714459363004e+03,4.916886292668824487e-01,-1.208935681998448031e+00
1.350000000000000000e+02,3.227567000058944541e+04,0.000000000000000000e+00,3.227567000058944541e+04,2.464543604530835808e+02,3.319078758603274764e+03,4.927203908100698526e-01,-1.218135139016919277e+00
1.360000000000000000e+02,3.227335037817692864e+04,0.000000000000000000e+00,3.227335037817692864e+04,2.464098255365074124e+02,3.319077802781214359e+03,4.937519678050399929e-01,-1.227332933671138937e+00
1.370000000000000000e+02,3.227103158680360502e+04,0.000000000000000000e+00,3.227103158680360502e+04,2.463652986531168949e+02,3.319076846993176332e+03,4.947833602850818524e-01,-1.236529066260963150e+00
