step,data_loss,penalty,objective,optimality,b,w_area,w_age
4.500000000000000000e+01,7.584658001954931933e+03,0.000000000000000000e+00,7.584658001954931933e+03,2.383595090512697112e+01,3.319203307111111371e+03,2.015429926663947242e+02,-2.301083029245297595e+01
4.600000000000000000e+01,7.556977496231067562e+03,0.000000000000000000e+00,7.556977496231067562e+03,2.267727232068070009e+01,3.319203307111111371e+03,2.027060538831505028e+02,-2.318821097859060387e+01
4.700000000000000000e+01,7.531913393666349293e+03,0.000000000000000000e+00,7.531913393666349293e+03,2.157495157303776878e+01,3.319203307111111371e+03,2.038125780592982323e+02,-2.335833865065107418e+01
4.800000000000000000e+01,7.509218255267923269e+03,0.000000000000000000e+00,7.509218255267923269e+03,2.052624577474387380e+01,3.319203307111111371e+03,2.048653151423649206e+02,-2.352149905483489434e+01
4.900000000000000000e+01,7.488668055602242021e+03,0.000000000000000000e+00,7.488668055602242021e+03,1.952854561334668659e+01,3.319203307111111371e+03,2.058668812422962162e+02,-2.367796730982744791e+01
5.000000000000000000e+01,7.470059966103121951e+03,0.000000000000000000e+00,7.470059966103121951e+03,1.857936884250819176e+01,3.319203307111111371e+03,2.068197651491700242e+02,-2.382800826400946193e+01
5.100000000000000000e+01,7.453210348362931654e+03,0.000000000000000000e+00,7.453210348362931654e+03,1.767635409047743877e+01,3.319203307111111371e+03,2.077263345333129507e+02,-2.397187684309518119e+01
5.200000000000000000e+01,7.437952937504432157e+03,0.000000000000000000e+00,7.437952937504432157e+03,1.681725497044099171e+01,3.319203307111111371e+03,2.085888418433047207e+02,-2.410981838828259072e+01
5.300000000000000000e+01,7.424137197618262690e+03,0.000000000000000000e+00,7.424137197618262690e+03,1.599993447802335389e+01,3.319203307111111371e+03,2.094094299166006010e+02,-2.424206898501433827e+01
5.400000000000000000e+01,7.411626832959384956e+03,0.000000000000000000e+00,7.411626832959384956e+03,1.522235966192872603e+01,3.319203307111111371e+03,2.101901373167832219e+02,-2.436885578246104700e+01
5.500000000000000000e+01,7.400298440142097206e+03,0.000000000000000000e+00,7.400298440142097206e+03,1.448259655439961513e+01,3.319203307111111371e+03,2.109329034107714733e+02,-2.449039730385016256e+01
5.600000000000000000e+01,7.390040287972728947e+03,0.000000000000000000e+00,7.390040287972728947e+03,1.377880534881797736e+01,3.319203307111111371e+03,2.116395731986640101e+02,-2.460690374777352929e+01
5.700000000000000000e+01,7.380751212825956827e+03,0.000000000000000000e+00,7.380751212825956827e+03,1.310923581239259761e+01,3.319203307111111371e+03,2.123119019082767807e+02,-2.471857728061557680e+01
5.800000000000000000e+01,7.372339618617242195e+03,0.000000000000000000e+00,7.372339618617242195e+03,1.247222292246660658e+01,3.319203307111111371e+03,2.129515593658452133e+02,-2.482561232025184239e+01
5.900000000000000000e+01,7.364722571461714324e+03,0.000000000000000000e+00,7.364722571461714324e+03,1.186618271553669857e+01,3.319203307111111371e+03,2.135601341538027214e+02,-2.492819581117378647e+01
6.000000000000000000e+01,7.357824980049274018e+03,0.000000000000000000e+00,7.357824980049274018e+03,1.128960833860881330e+01,3.319203307111111371e+03,2.141391375660143979e+02,-2.502650749120167006e+01
6.100000000000000000e+01,7.351578853615905246e+03,0.000000000000000000e+00,7.351578853615905246e+03,1.074106629302270122e+01,3.319203307111111371e+03,2.146900073703390319e+02,-2.512072014995169056e+01
6.200000000000000000e+01,7.345922630160875087e+03,0.000000000000000000e+00,7.345922630160875087e+03,1.021919286135662652e+01,3.319203307111111371e+03,2.152141113879106626e+02,-2.521099987922746166e+01
6.300000000000000000e+01,7.340800568256138831e+03,0.000000000000000000e+00,7.340800568256138831e+03,9.722690708484110544e+00,3.319203307111111371e+03,2.157127508980732387e+02,-2.529750631550894724e+01
6.400000000000000000e+01,7.336162196424872491e+03,0.000000000000000000e+00,7.336162196424872491e+03,9.250325648289255298e+00,3.319203307111111371e+03,2.161871638774655366e+02,-2.538039287471421446e+01
6.500000000000000000e+01,7.331961814636808413e+03,0.000000000000000000e+00,7.331961814636808413e+03,8.800923567961811855e+00,3.319203307111111371e+03,2.166385280813401266e+02,-2.545980697941113036e+01
6.600000000000000000e+01,7.328158042984775420e+03,0.000000000000000000e+00,7.328158042984775420e+03,8.373367502187033296e+00,3.319203307111111371e+03,2.170679639748049965e+02,-2.553589027865722727e+01
6.700000000000000000e+01,7.324713413074456184e+03,0.000000000000000000e+00,7.324713413074456184e+03,7.966594849921359689e+00,3.319203307111111371e+03,2.174765375213020207e+02,-2.560877886064641729e+01
6.800000000000000000e+01,7.321593998082799772e+03,0.000000000000000000e+00,7.321593998082799772e+03,7.579594726800351623e+00,3.319203307111111371e+03,2.178652628352796228e+02,-2.567860345834155211e+01
6.900000000000000000e+01,7.318769077823638327e+03,0.000000000000000000e+00,7.318769077823638327e+03,7.211405446565470889e+00,3.319203307111111371e+03,2.182351047056776565e+02,-2.574548964827125985e+01
7.000000000000000000e+01,7.316210835506019976e+03,0.000000000000000000e+00,7.316210835506019976e+03,6.861112125218762792e+00,3.319203307111111371e+03,2.185869809965202251e+02,-2.580955804266891107e+01
7.100000000000000000e+01,7.313894083184714873e+03,0.000000000000000000e+00,7.313894083184714873e+03,6.527844401921060857e+00,3.319203307111111371e+03,2.189217649306043540e+02,-2.587092447513037641e+01
7.200000000000000000e+01,7.311796013186604796e+03,0.000000000000000000e+00,7.311796013186604796e+03,6.210774270942070352e+00,3.319203307111111371e+03,2.192402872619814502e+02,-2.592970017996591636e+01
7.300000000000000000e+01,7.309895973053971829e+03,0.000000000000000000e+00,7.309895973053971829e+03,5.909114019247606819e+00,3.319203307111111371e+03,2.195433383426498324e+02,-2.598599196541984213e+01
7.400000000000000000e+01,7.308175261778560525e+03,0.000000000000000000e+00,7.308175261778560525e+03,5.622114264573482956e+00,3.319203307111111371e+03,2.198316700886132935e+02,-2.603990238092956488e+01
7.500000000000000000e+01,7.306616945311216114e+03,0.000000000000000000e+00,7.306616945311216114e+03,5.349062089087818883e+00,3.319203307111111371e+03,2.201059978502084107e+02,-2.609152987859364359e+01
7.600000000000000000e+01,7.305205689522653302e+03,0.000000000000000000e+00,7.305205689522653302e+03,5.089279263980868606e+00,3.319203307111111371e+03,2.203670021913651453e+02,-2.614096896901586575e+01
7.700000000000000000e+01,7.303927608963762395e+03,0.000000000000000000e+00,7.303927608963762395e+03,4.842120560550324804e+00,3.319203307111111371e+03,2.206153305822371919e+02,-2.618831037169014664e+01
7.800000000000000000e+01,7.302770129930217990e+03,0.000000000000000000e+00,7.302770129930217990e+03,4.606972143565033484e+00,3.319203307111111371e+03,2.208515990094229835e+02,-2.623364116008803748e+01
7.900000000000000000e+01,7.301721866477730146e+03,0.000000000000000000e+00,7.301721866477730146e+03,4.383250042897087084e+00,3.319203307111111371e+03,2.210763935077914937e+02,-2.627704490160806827e+01
8.000000000000000000e+01,7.300772508162514896e+03,0.000000000000000000e+00,7.300772508162514896e+03,4.170398699606104209e+00,3.319203307111111371e+03,2.212902716177325715e+02,-2.631860179254307042e+01
8.100000000000000000e+01,7.299912718397476965e+03,0.000000000000000000e+00,7.299912718397476965e+03,3.967889582847559993e+00,3.319203307111111371e+03,2.214937637714639891e+02,-2.635838878821872200e+01
8.200000000000000000e+01,7.299134042419720572e+03,0.000000000000000000e+00,7.299134042419720572e+03,3.775219874152508925e+00,3.319203307111111371e+03,2.216873746118515953e+02,-2.639647972845334323e+01
